,PlayerID,FirstName,Surname,Height,Weight,DOB
1128,1129,Nemanja,Nedovic,75,192,6/16/1991
1129,1130,Cody,Zeller,84,240,10/5/1992
1130,1131,Shabazz,Muhammad,78,223,11/13/1992
1131,1132,Robbie,Hummel,80,215,3/8/1989
1132,1133,Gorgui,Dieng,83,252,1/18/1990
1133,1134,Arinze,Onuaku,81,255,7/13/1987
1134,1135,Jeff,Withey,84,231,3/7/1990
1135,1136,Nate,Wolters,76,190,5/15/1991
1136,1137,Giannis,Antetokounmpo,83,242,12/6/1994
1137,1138,Miroslav,Raduljica,84,250,1/5/1988
1138,1139,Tim,Hardaway,78,205,3/16/1992
1139,1140,Michael,Carter-Williams,78,190,10/10/1991
1140,1141,Hollis,Thompson,80,206,4/3/1991
1141,1142,Brandon,Davies,82,240,7/25/1991
1142,1143,Allen,Crabbe,78,212,4/9/1992
1143,1144,Archie,Goodwin,77,200,8/17/1994
1144,1145,Alex,Len,85,250,6/16/1993
1145,1146,Dionte,Christmas,77,205,9/15/1986
1146,1147,Ben,McLemore,77,201,2/11/1993
1147,1148,Nick,Calathes,78,213,2/7/1989
1148,1149,Jamaal,Franklin,77,191,7/21/1991
1149,1150,Vitor,Faverani,83,260,5/5/1988
1150,1151,Kelly,Olynyk,84,240,4/19/1991
1151,1152,Phil,Pressey,71,175,2/17/1991
1152,1153,Dwight,Buycks,75,190,3/6/1989
1153,1154,Steven,Adams,84,265,7/20/1993
1154,1155,Andre,Roberson,79,210,12/4/1991
1155,1156,Rudy,Gobert,85,245,6/26/1992
1156,1157,Ian,Clark,75,175,3/7/1991
1157,1158,Toure',Murry,77,195,11/8/1989
1158,1159,James,Southerland,80,215,4/28/1990
1159,1160,Sergey,Karasev,79,208,10/26/1993
1160,1161,Ray,McCallum,75,190,6/12/1991
1161,1162,Carrick,Felix,78,201,8/17/1990
1162,1163,Chris,Smith,74,200,10/13/1987
1163,1164,Shane,Larkin,71,175,10/2/1992
1164,1165,Dewayne,Dedmon,84,245,8/12/1989
1165,1166,Trey,Burke,73,175,11/12/1992
1166,1167,Lorenzo,Brown,77,189,8/26/1990
1167,1168,Otto,Porter,80,198,6/3/1993
1168,1169,Isaiah,Canaan,72,201,5/21/1991
1169,1170,Seth,Curry,74,185,8/23/1990
1170,1171,C.J.,McCollum,75,190,9/19/1991
1171,1172,James,Nunnally,79,208,7/14/1990
1172,1173,Robert,Covington,81,225,12/14/1990
1173,1174,Vander,Blue,76,200,7/17/1992
1174,1175,Adonis,Thomas,79,200,3/25/1993
1175,1176,Chris,Babb,77,225,2/14/1990
1176,1177,Mike,Muscala,83,240,7/1/1991
1177,1178,Troy,Daniels,76,205,7/15/1991
1178,1179,Justin,Hamilton,84,260,4/1/1990
1179,1180,Tony,Mitchell,78,216,8/7/1989
1180,1181,Jorge,Gutierrez,75,191,12/27/1988
1181,1182,Shane,Edwards,79,220,5/31/1987
1182,1183,Royce,White,80,270,4/10/1991
1183,1184,Casper,Ware,70,175,1/17/1990
1184,1185,D.J.,Stephens,77,188,12/19/1990
1185,1186,Scotty,Hopson,79,204,8/8/1989
1186,1187,Willie,Reed,82,220,5/16/1990
1187,1188,Tarik,Black,81,250,11/22/1991
1188,1189,Kostas,Papanikolaou,80,225,7/31/1990
1189,1190,Jordan,Clarkson,77,194,6/7/1992
1190,1191,Julius,Randle,81,250,11/29/1994
1191,1192,Elfrid,Payton,76,185,2/22/1994
1192,1193,Aaron,Gordon,81,220,9/16/1995
1193,1194,Devyn,Marble,78,200,9/21/1992
1194,1195,Kyle,Anderson,81,230,9/20/1993
1195,1196,Bojan,Bogdanovic,80,216,4/18/1989
1196,1197,Cory,Jefferson,81,218,12/26/1990
1197,1198,Marcus,Smart,76,220,3/6/1994
1198,1199,James,Young,78,215,8/16/1995
1199,1200,Jabari,Parker,80,245,3/15/1995
1200,1201,P.J.,Hairston,78,230,12/24/1992
1201,1202,Spencer,Dinwiddie,78,210,4/6/1993
1202,1203,Jusuf,Nurkic,84,275,8/23/1994
1203,1204,Nerlens,Noel,83,220,4/10/1994
1204,1205,K.J.,McDaniels,78,205,2/9/1993
1205,1206,JaKarr,Sampson,81,214,3/20/1993
1206,1207,Damjan,Rudez,82,228,6/17/1986
1207,1208,Shayne,Whittington,83,250,3/27/1991
1208,1209,Andrew,Wiggins,80,194,2/23/1995
1209,1210,Glenn,Robinson III,78,222,1/8/1994
1210,1211,Zach,LaVine,77,200,3/10/1995
1211,1212,Jarnell,Stokes,81,263,1/7/1994
1212,1213,Jordan,Adams,77,209,7/8/1994
1213,1214,Shabazz,Napier,73,180,7/14/1991
1214,1215,James,Ennis,79,210,7/1/1990
1215,1216,Doug,McDermott,80,225,1/3/1992
1216,1217,Nikola,Mirotic,82,250,2/11/1991
1217,1218,Cameron,Bairstow,81,250,12/7/1990
1218,1219,Cleanthony,Early,80,210,4/17/1991
1219,1220,Travis,Wear,82,230,9/21/1990
1220,1221,Tyler,Ennis,75,194,8/24/1994
1221,1222,Nik,Stauskas,78,205,10/7/1993
1222,1223,Lucas,Nogueira,84,241,7/26/1992
1223,1224,Rodney,Hood,80,206,10/20/1992
1224,1225,Dante,Exum,78,190,7/13/1995
1225,1226,Joe,Ingles,80,226,10/2/1987
1226,1227,Alex,Kirk,84,245,11/14/1991
1227,1228,Joe,Harris,78,218,9/6/1991
1228,1229,Zoran,Dragic,77,200,6/22/1989
1229,1230,Nick,Johnson,75,202,12/22/1992
1230,1231,Andre,Dawkins,77,215,9/19/1991
1231,1232,Russ,Smith,72,165,4/19/1991
1232,1233,Clint,Capela,82,240,5/18/1994
1233,1234,Noah,Vonleh,81,250,8/24/1995
1234,1235,Patric,Young,81,240,2/1/1992
1235,1236,Bruno,Caboclo,81,218,9/21/1995
1236,1237,Kalin,Lucas,73,195,5/24/1989
1237,1238,Will,Cherry,72,185,2/8/1991
1238,1239,Erick,Green,76,185,5/9/1991
1239,1240,Dwight,Powell,83,240,7/20/1991
1240,1241,T.J.,Warren,80,215,9/5/1993
1241,1242,Adreian,Payne,82,237,2/19/1991
1242,1243,Drew,Gordon,81,245,7/12/1990
1243,1244,Gary,Harris,76,210,9/14/1994
1244,1245,Markel,Brown,75,190,1/29/1992
1245,1246,Jerami,Grant,81,220,3/12/1994
1246,1247,C.J.,Wilcox,77,195,12/30/1990
1247,1248,Eric,Moreland,82,238,12/24/1991
1248,1249,Grant,Jerrett,82,235,7/8/1993
1249,1250,Ronald,Roberts,80,225,8/5/1991
1250,1251,Damien,Inglis,80,246,5/20/1995
1251,1252,Johnny,O'Bryant,81,257,6/1/1993
1252,1253,Mitch,McGary,82,255,6/6/1992
1253,1254,Furkan,Aldemir,82,240,8/9/1991
1254,1255,Patrick,Christopher,77,209,6/3/1988
1255,1256,Elijah,Millsap,78,225,8/12/1987
1256,1257,Langston,Galloway,74,200,12/9/1991
1257,1258,Tyler,Johnson,76,190,5/7/1992
1258,1259,Larry,Drew II,74,180,3/5/1990
1259,1260,JaMychal,Green,81,227,6/21/1990
1260,1261,James,Michael McAdoo,81,230,1/4/1993
1261,1262,Tim,Frazier,73,170,11/1/1990
1262,1263,Joffrey,Lauvergne,83,220,9/30/1991
1263,1264,David,Stockton,71,165,6/24/1991
1264,1265,Bryce,Cotton,73,165,8/11/1992
1265,1266,Jack,Cooley,81,260,4/4/1991
1266,1267,Jerrelle,Benimon,80,245,8/1/1991
1267,1268,Jarell,Eddie,79,218,10/30/1991
1268,1269,Jabari,Brown,76,215,12/18/1992
1269,1270,Sean,Kilpatrick,76,210,1/6/1990
1270,1271,David,Wear,82,230,9/21/1990
1271,1272,Jerel,McNeal,75,200,6/1/1987
1272,1273,Sim,Bhullar,89,360,12/2/1992
1273,1274,Stanley,Johnson,79,245,5/29/1996
1274,1275,Darrun,Hilliard,78,205,4/13/1993
1275,1276,Lamar,Patterson,77,225,8/12/1991
1276,1277,Sasha,Kaun,83,260,5/8/1985
1277,1278,Bobby,Portis,83,250,2/10/1995
1278,1279,Jahlil,Okafor,83,275,12/15/1995
1279,1280,T.J.,McConnell,74,190,3/25/1992
1280,1281,Richaun,Holmes,82,235,10/15/1993
1281,1282,Christian,Wood,82,214,9/27/1995
1282,1283,Jordan,Mickey,80,235,7/9/1994
1283,1284,Terry,Rozier,73,190,3/17/1994
1284,1285,Rondae,Hollis-Jefferson,79,217,1/3/1995
1285,1286,Raul,Neto,73,179,5/19/1992
1286,1287,Trey,Lyles,82,234,11/5/1995
1287,1288,Tibor,Pleiss,87,256,11/2/1989
1288,1289,Emmanuel,Mudiay,77,200,3/5/1996
1289,1290,Nikola,Jokic,84,250,2/19/1995
1290,1291,Montrezl,Harrell,80,240,1/26/1994
1291,1292,Sam,Dekker,81,230,5/6/1994
1292,1293,Karl-Anthony,Towns,84,248,11/15/1995
1293,1294,Nemanja,Bjelica,82,234,5/9/1988
1294,1295,D'Angelo,Russell,77,198,2/23/1996
1295,1296,Marcelo,Huertas,75,200,5/25/1983
1296,1297,Anthony,Brown,79,210,10/10/1992
1297,1298,Frank,Kaminsky,84,242,4/4/1993
1298,1299,Aaron,Harrison,78,210,10/28/1994
1299,1300,Justise,Winslow,79,225,3/26/1996
1300,1301,Kristaps,Porzingis,87,240,8/2/1995
1301,1302,Jerian,Grant,76,205,10/9/1992
1302,1303,Rashad,Vaughn,78,202,8/16/1996
1303,1304,Kelly,Oubre Jr.,79,205,12/9/1995
1304,1305,Mario,Hezonja,80,225,2/25/1995
1305,1306,Justin,Anderson,78,230,11/19/1993
1306,1307,Salah,Mejri,86,235,6/15/1986
1307,1308,Devin,Booker,78,210,10/30/1996
1308,1309,Pat,Connaughton,76,209,1/6/1993
1309,1310,Luis,Montero,79,185,4/6/1993
1310,1311,Willie,Cauley-Stein,84,240,8/18/1993
1311,1312,Joseph,Young,74,180,6/27/1992
1312,1313,Myles,Turner,83,250,3/24/1996
1313,1314,Norman,Powell,76,215,5/25/1993
1314,1315,Delon,Wright,77,183,4/26/1992
1315,1316,Walter,Tavares,87,260,3/22/1992
1316,1317,R.J.,Hunter,77,185,10/24/1993
1317,1318,Cristiano,Felicio,82,265,7/7/1992
1318,1319,Boban,Marjanovic,87,290,8/15/1988
1319,1320,Cameron,Payne,75,190,8/8/1994
1320,1321,Larry,Nance,81,230,1/1/1993
1321,1322,Josh,Richardson,78,200,9/15/1993
1322,1323,Tyus,Jones,74,196,5/10/1996
1323,1324,Duje,Dukan,81,220,12/4/1991
1324,1325,Cliff,Alexander,80,245,11/16/1995
1325,1326,Jarell,Martin,82,239,5/24/1994
1326,1327,Jonathon,Simmons,78,195,9/14/1989
1327,1328,Josh,Huestis,79,230,12/19/1991
1328,1329,Branden,Dawson,78,225,2/1/1993
1329,1330,Rakeem,Christmas,81,250,12/1/1991
1330,1331,J.J.,O'Brien,79,228,4/8/1992
1331,1332,Keith,Appling,73,185,2/13/1992
1332,1333,Bryce,Dejean-Jones,78,209,8/21/1992
1333,1334,Kevon,Looney,81,220,2/6/1996
1334,1335,Jordan,McRae,77,179,3/28/1991
1335,1336,Thanasis,Antetokounmpo,79,205,7/17/1992
1336,1337,Chris,McCullough,83,200,2/5/1995
1337,1338,Alex,Stepheson,82,270,8/7/1987
1338,1339,Axel,Toupane,79,197,7/23/1992
1339,1340,Alan,Williams,80,265,1/28/1993
1340,1341,Coty,Clarke,79,232,7/4/1992
1341,1342,Briante,Weber,74,165,12/29/1992
1342,1343,Xavier,Munford,74,180,6/1/1992
1343,1344,John,Holland,77,205,11/6/1988
1344,1345,Willy,Hernangomez,83,240,5/27/1994
1345,1346,Mindaugas,Kuzminskas,81,215,10/19/1989
1346,1347,Ron,Baker,76,220,3/30/1993
1347,1348,Davis,Bertans,82,225,11/12/1992
1348,1349,Bryn,Forbes,75,190,7/23/1993
1349,1350,Nicolas,Laprovittola,76,180,1/31/1990
1350,1351,Patrick,McCaw,79,185,10/25/1995
1351,1352,Joel,Bolomboy,81,235,1/28/1994
1352,1353,Jake,Layman,81,215,3/7/1994
1353,1354,Isaiah,Whitehead,76,213,3/8/1995
1354,1355,Jaylen,Brown,79,220,10/24/1996
1355,1356,Demetrius,Jackson,73,201,9/7/1994
1356,1357,Nicolas,Brussino,79,195,3/2/1993
1357,1358,Dorian,Finney-Smith,80,220,5/4/1993
1358,1359,Kyle,Wiltjer,82,240,10/20/1992
1359,1360,Brandon,Ingram,81,190,9/2/1997
1360,1361,Kris,Dunn,76,205,3/18/1994
1361,1362,Andrew,Harrison,78,213,10/28/1994
1362,1363,Wade,Baldwin,76,200,3/29/1996
1363,1364,Deyonta,Davis,83,237,12/2/1996
1364,1365,Troy,Williams,79,218,12/30/1994
1365,1366,Treveon,Graham,77,225,10/28/1993
1366,1367,Malcolm,Brogdon,77,229,12/11/1992
1367,1368,Thon,Maker,85,221,2/25/1997
1368,1369,Jamal,Murray,76,207,2/23/1997
1369,1370,Juan,Hernangomez,81,230,9/28/1995
1370,1371,Malik,Beasley,77,195,11/26/1996
1371,1372,Buddy,Hield,76,214,12/17/1993
1372,1373,Cheick,Diallo,81,220,9/13/1996
1373,1374,Rodney,McGruder,76,200,7/29/1991
1374,1375,Domantas,Sabonis,83,240,5/3/1996
1375,1376,Semaj,Christon,75,190,11/1/1992
1376,1377,Alex,Abrines,78,200,8/1/1993
1377,1378,Dario,Saric,82,223,4/8/1994
1378,1379,Joel,Embiid,84,250,3/16/1994
1379,1380,Timothe,Luwawu-Cabarrot,78,210,5/9/1995
1380,1381,Malachi,Richardson,78,205,1/5/1996
1381,1382,Marquese,Chriss,82,240,7/2/1997
1382,1383,Tyler,Ulis,70,160,1/5/1996
1383,1384,Dragan,Bender,85,225,11/17/1997
1384,1385,Michael,Gbinije,79,200,6/5/1992
1385,1386,Henry,Ellenson,83,245,1/13/1997
1386,1387,Pascal,Siakam,81,230,2/4/1994
1387,1388,Jakob,Poeltl,84,230,10/15/1995
1388,1389,Fred,VanVleet,72,195,2/25/1994
1389,1390,Sheldon,McClellan,77,200,12/21/1992
1390,1391,Tomas,Satoransky,79,210,10/30/1991
1391,1392,Daniel,Ochefu,83,245,12/15/1993
1392,1393,Malcolm,Delaney,75,190,3/11/1989
1393,1394,Taurean,Prince,80,220,3/22/1994
1394,1395,DeAndre',Bembry,78,210,7/4/1994
1395,1396,Paul,Zipser,80,215,2/18/1994
1396,1397,Denzel,Valentine,78,210,11/16/1993
1397,1398,Diamond,Stone,83,255,2/10/1997
1398,1399,Georges,Niang,80,230,6/17/1993
1399,1400,A.J.,Hammons,84,260,8/27/1992
1400,1401,Stephen,Zimmerman,84,240,9/9/1996
1401,1402,Kay,Felder,69,176,3/29/1995
1402,1403,Maurice,Ndour,81,200,6/18/1992
1403,1404,Dejounte,Murray,77,170,9/19/1996
1404,1405,Skal,Labissiere,83,235,3/18/1996
1405,1406,Ivica,Zubac,85,240,3/18/1997
1406,1407,Georgios,Papagiannis,85,240,7/3/1997
1407,1408,Danuel,House,79,220,6/7/1993
1408,1409,Tim,Quarterman,78,195,10/27/1994
1409,1410,Yogi,Ferrell,72,180,5/9/1993
1410,1411,Jonathan,Gibson,74,185,11/8/1987
1411,1412,Derrick,Jones,79,200,2/15/1997
1412,1413,Marshall,Plumlee,84,250,7/14/1992
1413,1414,Caris,LeVert,79,204,8/25/1994
1414,1415,Damian,Jones,84,245,6/30/1995
1415,1416,Chinanu,Onuaku,82,245,11/1/1996
1416,1417,Pierre,Jackson,70,180,8/29/1991
1417,1418,Chasson,Randle,74,185,2/5/1993
1418,1419,Okaro,White,80,205,8/13/1992
1419,1420,Mike,Tobey,84,260,10/10/1994
1420,1421,Brice,Johnson,82,230,6/27/1994
1421,1422,Quinn,Cook,74,179,3/23/1993
1422,1423,David,Nwaba,76,219,1/14/1993
1423,1424,Ben,Bentil,81,235,3/29/1995
1424,1425,Sofoklis,Schortsanitis,82,345,6/22/1985
1425,1426,Shawn,Long,81,255,1/29/1993
1426,1427,Jarrod,Uthoff,81,221,5/19/1993
1427,1428,Wayne,Selden,77,230,9/30/1994
1428,1429,Gary,Payton II,75,190,12/1/1992
1429,1430,Isaiah,Taylor,75,170,7/11/1994
1430,1431,Alex,Poythress,81,235,9/6/1993
1431,1432,Marcus,Georges-Hunt,77,216,3/28/1994
1432,1433,Patricio,Garino,78,210,5/17/1993
1433,1434,John,Collins,82,235,9/23/1997
1434,1435,Tyler,Dorsey,77,183,2/14/1996
1435,1436,Tyler,Cavanaugh,81,238,2/9/1994
1436,1437,Jayson,Tatum,80,208,3/3/1998
1437,1438,Abdel,Nader,78,225,9/25/1993
1438,1439,Semi,Ojeleye,79,241,12/5/1994
1439,1440,Guerschon,Yabusele,80,260,12/17/1995
1440,1441,Daniel,Theis,80,243,4/4/1992
1441,1442,Andrew,White,79,210,6/16/1993
1442,1443,L.J.,Peak,77,215,2/2/1996
1443,1444,Jonathan,Holmes,81,242,12/9/1992
1444,1445,Jarrett,Allen,83,237,8/21/1998
1445,1446,Jeremy,Senglin,74,195,3/24/1995
1446,1447,Milton,Doyle,76,185,10/31/1993
1447,1448,Akil,Mitchell,81,230,6/26/1992
1448,1449,Lauri,Markkanen,84,240,5/22/1997
1449,1450,Jaylen,Johnson,81,215,8/7/1996
1450,1451,Bronson,Koenig,75,194,11/13/1994
1451,1452,Ante,Zizic,83,254,1/4/1997
1452,1453,Cedi,Osman,80,215,4/8/1995
1453,1454,Dennis,Smith,75,195,11/25/1997
1454,1455,Maxi,Kleber,83,240,1/29/1992
1455,1456,Gian,Clavell,76,185,11/26/1993
1456,1457,Brandon,Ashley,81,230,7/15/1994
1457,1458,PJ,Dozier,78,205,10/25/1996
1458,1459,Tyler,Lydon,82,225,4/9/1996
1459,1460,Luke,Kennard,77,206,6/24/1996
1460,1461,Landry,Nnoko,82,255,4/9/1994
1461,1462,Jordan,Bell,81,224,1/7/1995
1462,1463,Cameron,Oliver,80,239,7/11/1996
1463,1464,Zhou,Qi,85,210,1/16/1996
1464,1465,George,de,78,194,5/24/1996
1465,1466,T.J.,Leaf,82,225,4/30/1997
1466,1467,Ike,Anigbogu,82,250,10/22/1998
1467,1468,Ben,Moore,80,220,5/13/1995
1468,1469,Trey,McKinney-Jones,77,214,8/30/1990
1469,1470,Milos,Teodosic,77,196,3/19/1987
1470,1471,Jawun,Evans,72,185,7/26/1996
1471,1472,Sindarius,Thornwell,77,215,11/15/1994
1472,1473,Tyrone,Wallace,77,198,6/10/1994
1473,1474,C.J.,Williams,77,226,2/6/1990
1474,1475,LaDontae,Henton,78,215,1/6/1992
1475,1476,Lonzo,Ball,78,190,10/27/1997
1476,1477,Kyle,Kuzma,81,220,7/24/1995
1477,1478,Josh,Hart,77,215,3/6/1995
1478,1479,Thomas,Bryant,83,248,7/31/1997
1479,1480,V.J.,Beachem,80,200,1/15/1995
1480,1481,Rade,Zagorac,81,202,8/12/1995
1481,1482,Dillon,Brooks,78,220,1/22/1996
1482,1483,Ivan,Rabb,82,220,2/4/1997
1483,1484,Durand,Scott,77,203,2/22/1990
1484,1485,Bam,Adebayo,82,255,7/18/1997
1485,1486,Matt,Williams,77,210,10/14/1993
1486,1487,Erik,McCree,80,225,12/20/1993
1487,1488,D.J.,Wilson,82,231,2/19/1996
1488,1489,Sterling,Brown,78,232,2/10/1995
1489,1490,Justin,Patton,84,241,6/14/1997
1490,1491,Melo,Trimble,75,185,2/2/1995
1491,1492,Amile,Jefferson,81,222,5/7/1993
1492,1493,Frank,Jackson,75,205,5/4/1998
1493,1494,Frank,Ntilikina,78,200,7/28/1998
1494,1495,Damyean,Dotson,78,210,5/6/1994
1495,1496,Nigel,Hayes,80,254,12/16/1994
1496,1497,Xavier,Rathan-Mayes,76,208,4/29/1994
1497,1498,Dakari,Johnson,84,255,9/22/1995
1498,1499,Terrance,Ferguson,79,190,5/17/1998
1499,1500,Bryce,Alford,75,185,1/18/1995
1500,1501,Rashawn,Thomas,80,230,8/15/1994
1501,1502,Jonathan,Isaac,82,210,10/3/1997
1502,1503,Wesley,Iwundu,79,195,12/20/1994
1503,1504,Khem,Birch,81,233,9/28/1992
1504,1505,Troy,Caupain,76,210,11/29/1995
1505,1506,Ben,Simmons,82,230,7/20/1996
1506,1507,Furkan,Korkmaz,79,190,7/24/1997
1507,1508,Markelle,Fultz,76,200,5/29/1998
1508,1509,James,Blackmon,76,195,4/25/1995
1509,1510,Jacob,Pullen,73,200,11/10/1989
1510,1511,Josh,Jackson,80,200,2/10/1997
1511,1512,Davon,Reed,77,208,6/11/1995
1512,1513,Mike,James,73,189,8/18/1990
1513,1514,Peter,Jok,78,202,3/30/1994
1514,1515,Zach,Collins,84,235,11/19/1997
1515,1516,Caleb,Swanigan,81,250,4/18/1997
1516,1517,Isaiah,Briscoe,75,215,4/13/1996
1517,1518,Harry,Giles,82,240,4/22/1998
1518,1519,Justin,Jackson,80,210,3/28/1995
1519,1520,De'Aaron,Fox,75,175,12/20/1997
1520,1521,Bogdan,Bogdanovic,78,205,8/18/1992
1521,1522,Frank,Mason,71,190,4/3/1994
1522,1523,Matt,Jones,77,204,12/5/1994
1523,1524,Derrick,White,76,190,7/2/1994
1524,1525,Brandon,Paul,76,200,4/30/1991
1525,1526,London,Perrantes,74,200,10/3/1994
1526,1527,Amida,Brimah,84,230,2/11/1994
1527,1528,OG,Anunoby,80,232,7/17/1997
1528,1529,Alfonzo,McKinnie,80,215,9/17/1992
1529,1530,Donovan,Mitchell,75,215,9/7/1996
1530,1531,Tony,Bradley,82,248,1/8/1998
1531,1532,Royce,O'Neale,78,226,6/5/1993
1532,1533,Naz,Mitrou-Long,76,218,8/3/1993
1533,1534,Malik,Monk,75,200,2/4/1998
1534,1535,Dwayne,Bacon,79,221,8/30/1995
1535,1536,T.J.,Williams,76,211,10/26/1994
1536,1537,Isaiah,Hicks,81,230,7/24/1994
1537,1538,Terry,Henderson,75,195,3/21/1994
1538,1539,Luke,Petrasek,82,230,8/17/1995
1539,1540,Tidjan,Keita,82,200,11/30/1996
1540,1541,Jabari,Bird,78,198,7/3/1994
1541,1542,Kadeem,Allen,75,192,1/15/1993
1542,1543,Jacob,Wiley,79,215,9/4/1994
1543,1544,Yakuba,Ouattara,76,220,1/24/1992
1544,1545,Ryan,Arcidiacono,75,200,3/26/1994
1545,1546,Antonio,Blakeney,76,192,10/4/1996
1546,1547,Johnathan,Motley,82,230,5/4/1995
1547,1548,Monte,Morris,75,175,6/27/1995
1548,1549,Torrey,Craig,79,215,12/19/1990
1549,1550,Chris,Boucher,82,200,1/11/1993
1550,1551,Edmond,Sumner,78,176,12/31/1995
1551,1552,Jamil,Wilson,79,230,11/21/1990
1552,1553,Vince,Hunter,80,208,8/5/1994
1553,1554,Derrick,Walton,73,189,4/3/1995
1554,1555,Charles,Cooke,77,196,7/1/1994
1555,1556,Luke,Kornet,85,250,7/15/1995
1556,1557,Daniel,Hamilton,79,195,8/8/1995
1557,1558,Jamel,Artis,79,213,1/12/1993
1558,1559,Alec,Peters,81,232,4/13/1995
1559,1560,Matt,Costello,81,245,8/5/1993
1560,1561,Malcolm,Miller,79,210,3/6/1993
1561,1562,Eric,Griffin,80,194,5/26/1990
1562,1563,Devin,Robinson,80,200,3/7/1995
1563,1564,Michael,Young,81,235,9/5/1994
1564,1565,Marcus,Paige,73,175,9/11/1993
1565,1566,Mangok,Mathiang,82,230,10/8/1992
1566,1567,Kobi,Simmons,77,166,7/4/1997
1567,1568,Jalen,Jones,79,220,5/27/1993
1568,1569,Josh,Magette,73,160,11/28/1989
1569,1570,Alex,Caruso,77,186,2/28/1994
1570,1571,Antonius,Cleveland,78,195,2/2/1994
1571,1572,Kyle,Collinsworth,78,210,10/3/1991
1572,1573,James,Webb,81,202,8/19/1993
1573,1574,Reggie,Hearn,77,210,8/14/1991
1574,1575,Myke,Henry,78,210,12/23/1992
1575,1576,Josh,Gray,73,180,9/9/1993
1576,1577,DONOTUSE,DONOTUSE,73,180,9/9/1993
1577,1578,Shaquille,Harrison,76,190,10/6/1993
1578,1579,Walt,Lemon Jr.,75,180,7/26/1992
1579,1580,DONOTUSE,DONOTUSE,0,0,0001-01-01
1580,1581,Jaylen,Morris,77,185,9/19/1995
1581,1582,DONOTUSE,DONOTUSE,75,170,0001-01-01
1582,1583,Marcus,Thornton,76,190,2/9/1993
1583,1584,Rodney,Purvis,76,205,2/14/1994
1584,1585,Jameel,Warney,79.133901,259,1/31/1994
1585,1586,DONOTUSE,DONOTUSE,80,260,1/31/1994
1586,1587,Damion,Lee,78,210,10/21/1992
1587,1588,DONOTUSE,DONOTUSE,78,210,10/21/1992
1588,1589,C.J.,Fair,80,215,9/13/1991
1589,1590,Le'Bryan,Nash,77.952798,215,6/30/1992
1590,1591,Jeremy,Evans,81,200,10/24/1987
1591,1592,John,Gibson,79,220,9/13/1993
1592,1593,Omari,Johnson,81,220,11/26/1989
1593,1594,Andre,Ingram,75,190,11/19/1985
1594,1595,Aaron,Jackson,76,185,5/6/1986
1595,1596,Dimitrios,Agravanis,82,229,12/20/1994
1596,1597,Diamon,Simpson,79,230,9/8/1987
1597,1598,Matt,Janning,76,198,6/22/1988
1598,1599,Terrico,White,77,213,3/7/1990
1599,1600,Da'Sean,Butler,79,230,1/25/1988
1600,1601,Magnum,Rolle,83,235,3/2/1986
1601,1602,Robert,Vaden,77,205,3/3/1985
1602,1603,Kenny,Hasbrouck,75,195,8/14/1986
1603,1604,Curtis,Jerrells,73,195,8/5/1987
1604,1605,Brian,Butch,83,240,12/22/1984
1605,1606,Tony,Gaffney,80,215,11/14/1984
1606,1607,Richard,Hendrix,81,255,11/15/1986
1607,1608,Herbert,Hill,82,240,10/1/1984
1608,1609,Brandon,Wallace,81,203,3/14/1985
1609,1610,Adam,Haluska,77,210,11/16/1983
1610,1611,Brian,Chase,70,170,10/8/1981
1611,1612,Marquinhos,Vieira,81,225,5/31/1984
1612,1613,Trae,Young,74,180,9/19/1998
1613,1614,Kevin,Huerter,79,190,8/27/1998
1614,1615,Omari,Spellman,81,245,7/21/1997
1615,1616,Jaylen,Adams,74,190,5/4/1996
1616,1617,Brad,Wanamaker,76,210,7/25/1989
1617,1618,Robert,Williams,82,240,10/17/1997
1618,1619,Dzanan,Musa,81,208,5/8/1999
1619,1620,Rodions,Kurucs,81,210,2/5/1998
1620,1621,Jordan,McLaughlin,73,185,4/9/1996
1621,1622,Theo,Pinson,78,218,11/5/1995
1622,1623,Mitch,Creek,77,216,4/27/1992
1623,1624,Chandler,Hutchison,79,197,4/26/1998
1624,1625,Wendell,Carter,82,255,4/16/1999
1625,1626,Rawle,Alkins,77,225,10/29/1997
1626,1627,Collin,Sexton,74,190,1/4/1999
1627,1628,Billy,Preston,82,240,10/26/1997
1628,1629,Luka,Doncic,79,218,2/28/1999
1629,1630,Ryan,Broekhoff,79,215,8/23/1990
1630,1631,Kostas,Antetokounmpo,82,200,11/20/1997
1631,1632,Jalen,Brunson,75,190,8/31/1996
1632,1633,Ray,Spalding,82,215,3/11/1997
1633,1634,Ding,Yanyuhang,79,205,8/20/1993
1634,1635,Daryl,Macon,75,185,11/29/1995
1635,1636,Codi,Miller-McIntyre,75,205,6/1/1994
1636,1637,Michael,Porter Jr.,82,210,6/29/1998
1637,1638,Jarred,Vanderbilt,81,214,4/3/1999
1638,1639,Thomas,Welsh,84,255,2/3/1996
1639,1640,Emanuel,Terry,81,220,8/21/1996
1640,1641,DeVaughn,Akoon-Purcell,78,200,6/5/1993
1641,1642,Bruce,Brown,77,202,8/15/1996
1642,1643,Keenan,Evans,75,190,8/23/1996
1643,1644,Khyri,Thomas,75,210,5/8/1996
1644,1645,Johnny,Hamilton,84,230,2/3/1994
1645,1646,Zach,Lofton,76,180,11/18/1992
1646,1647,Jacob,Evans,78,210,6/18/1997
1647,1648,Kendrick,Nunn,75,193,8/3/1995
